location,state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class,application_date,works_outside_US
"Suffolk, MA",Massachusetts,0.4762977379027403,0.29411764705882354,'no credits/all paid',furniture/equipment,,0.01021823860409891,,,'male single',none,,'no known property',,bank,,0.3333333333333333,skilled,1.0,none,no,bad,04/1995,no
"Anne Arundel, MD",Maryland,0.4548309535820223,0.029411764705882353,'critical/other existing credit',furniture/equipment,,0.010623698656066629,1<=X<4,,'male div/sep',none,1.0,'real estate',0.44642857142857145,none,rent,0.0,'high qualif/self emp/mgmt',0.0,,yes,bad,04/1995,yes
"Baltimore city, MD",Maryland,0.5139795466864585,0.1323529411764706,'existing paid',radio/tv,,0.007159542615249599,<1,,'female div/dep/mar',guarantor,1.0,'life insurance',0.07142857142857142,none,own,0.0,'unskilled resident',0.0,none,yes,good,04/1995,yes
"Saginaw, MI",Michigan,0.19720160143623286,0.16176470588235295,'existing paid','domestic appliance',,0.0,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,car,0.08928571428571429,,rent,0.0,skilled,0.0,none,no,bad,04/1995,no
"Wayne, MI",Michigan,0.2272435169620464,0.29411764705882354,'existing paid',furniture/equipment,,0.007364961368368524,1<=X<4,,'male single',,,'life insurance',0.16071428571428573,,own,0.0,skilled,0.0,none,no,good,04/1995,no
"Greene, MO",Missouri,0.5118357638851846,0.08823529411764706,'existing paid',furniture/equipment,,0.010095632646739973,1<=X<4,,'male div/sep',none,0.3333333333333333,car,0.21428571428571427,,own,0.0,'unskilled resident',0.0,none,yes,good,04/1995,yes
"Jackson, MO",Missouri,0.5149097045796178,0.29411764705882354,'critical/other existing credit',education,,0.004908540257773648,<1,,'female div/dep/mar',none,1.0,'no known property',,none,'for free',0.3333333333333333,skilled,0.0,yes,yes,bad,04/1995,yes
"Rolla, MO",Missouri,0.18118317506425,0.25,'existing paid',furniture/equipment,,0.006430359816220123,4<=X<7,,'female div/dep/mar',none,1.0,car,,none,rent,0.0,'unskilled resident',0.0,none,no,good,04/1995,no
"Forrest, MS",Mississippi,0.5164037484702687,0.20588235294117646,'existing paid',radio/tv,,0.0,<1,,'male mar/wid',none,0.6666666666666666,'real estate',0.10714285714285714,none,rent,0.0,skilled,,none,no,good,04/1995,no
"Hinds, MS",Mississippi,0.512514459103787,0.20588235294117646,'existing paid',,,0.007081031782905718,>=7,,'male single','co applicant',0.0,'real estate',0.25,bank,own,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,04/1995,yes
"Nash, NC",North Carolina,0.6365277221088523,0.08823529411764706,'existing paid','new car',,8.06618140519333e-05,<1,,'male single',,,'life insurance',0.32142857142857145,none,own,0.0,,1.0,none,no,good,04/1995,no
"Guilford, NC",North Carolina,0.5065834960220637,0.16176470588235295,'critical/other existing credit',radio/tv,,0.0,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,car,0.42857142857142855,none,own,0.0,'unskilled resident',0.0,none,yes,good,04/1995,yes
"Mecklenburg, NC",North Carolina,0.5134212487484017,,'critical/other existing credit',radio/tv,,0.0,<1,,'male single',,1.0,'real estate',0.07142857142857142,none,own,0.3333333333333333,skilled,,none,yes,bad,04/1995,yes
"Hillsborough, NH",New Hampshire,0.5144738359437191,0.29411764705882354,'existing paid',radio/tv,,0.06710310085523032,unemployed,,'female div/dep/mar',none,,'no known property',0.07142857142857142,none,rent,0.0,'unemp/unskilled non res',0.0,none,no,bad,04/1995,no
"Camden, NJ",New Jersey,0.5065834960220637,0.029411764705882353,'delayed previously',business,,0.0,1<=X<4,,'male single',none,0.3333333333333333,'real estate',0.26785714285714285,none,,0.3333333333333333,'unskilled resident',,none,yes,good,04/1995,yes
"Mercer, NJ",New Jersey,0.5100460608499031,0.07352941176470588,'critical/other existing credit',education,,0.0,>=7,,'male single',none,0.6666666666666666,,0.23214285714285715,none,'for free',,,1.0,,no,good,04/1995,no
"Passaic, NJ",New Jersey,0.5065834960220637,0.07352941176470588,'existing paid','domestic appliance',,0.0,<1,,'female div/dep/mar',none,1.0,'real estate',0.07142857142857142,none,rent,0.0,skilled,0.0,yes,yes,bad,04/1995,yes
"Passaic, NJ",New Jersey,0.5070605130956172,0.07352941176470588,'existing paid',furniture/equipment,,0.008939479978662263,1<=X<4,,'female div/dep/mar',none,,,0.17857142857142858,none,own,0.0,skilled,0.0,none,yes,bad,04/1995,yes
"Essex, NJ",New Jersey,0.5065834960220637,0.20588235294117646,'critical/other existing credit','used car',,0.0,unemployed,,'male single',none,,'no known property',0.3392857142857143,none,,0.0,'high qualif/self emp/mgmt',0.0,yes,yes,good,04/1995,yes
"Bernalillo, NM",New Mexico,0.25058534922577436,0.11764705882352941,'no credits/all paid',radio/tv,,0.009049180045772891,1<=X<4,,'male single',none,0.3333333333333333,,0.16071428571428573,none,rent,,skilled,0.0,yes,no,good,04/1995,no
"Clark, NV",Nevada,0.5065834960220637,0.08823529411764706,'existing paid',education,,0.0,>=7,,'male single',none,1.0,'no known property',,none,'for free',0.0,skilled,0.0,yes,yes,good,04/1995,yes
"Washoe, NV",Nevada,0.5065834960220637,0.29411764705882354,'existing paid','new car',,0.0,<1,,'male single',none,0.3333333333333333,'real estate',0.07142857142857142,stores,own,0.0,'unskilled resident',0.0,none,yes,good,04/1995,yes
"Erie, NY",New York,0.5065834960220637,0.11764705882352941,'critical/other existing credit',radio/tv,,0.0,>=7,,'male single',,1.0,'real estate',0.5357142857142857,none,own,0.0,skilled,0.0,yes,no,good,05/1995,no
"Erie, NY",New York,0.5065834960220637,0.47058823529411764,'delayed previously',radio/tv,,0.0,1<=X<4,,'male single',none,0.3333333333333333,,,none,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,no,good,05/1995,no
"Monroe, NY",New York,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,,0.0,1<=X<4,,'male mar/wid',none,0.3333333333333333,'real estate',0.16071428571428573,none,,0.0,skilled,0.0,none,no,bad,05/1995,no
"New York, NY",New York,0.25827959906181563,0.38235294117647056,'existing paid',furniture/equipment,,0.003502873711561957,,,'female div/dep/mar',none,1.0,'real estate',0.07142857142857142,none,,0.0,skilled,0.0,none,no,good,05/1995,no
"Onondaga, NY",New York,0.5109376103324235,0.20588235294117646,'existing paid',education,,0.0,1<=X<4,,'male single',none,1.0,'no known property',0.75,,,0.0,skilled,0.0,,no,bad,05/1995,no
"Suffolk, NY",New York,0.5065834960220637,0.11764705882352941,'existing paid',radio/tv,,0.0,,,'male single',none,0.6666666666666666,,0.32142857142857145,none,own,0.0,'high qualif/self emp/mgmt',0.0,none,1,good,05/1995,1
"Mahoning, OH",Ohio,1.0,0.11764705882352941,,'new car',,0.0005398964087209402,1<=X<4,,'female div/dep/mar',none,0.3333333333333333,car,0.30357142857142855,stores,own,0.3333333333333333,skilled,0.0,,no,bad,05/1995,no
"Summit, OH",Ohio,0.5065834960220637,0.029411764705882353,'existing paid',furniture/equipment,,0.0,1<=X<4,,'male mar/wid',,0.3333333333333333,'life insurance',0.03571428571428571,none,rent,,skilled,0.0,none,yes,good,05/1995,yes
"Hamilton, OH",Ohio,0.31799614220696854,0.20588235294117646,'existing paid',furniture/equipment,,0.0,unemployed,,'male single',none,,car,0.10714285714285714,none,,0.0,'unemp/unskilled non res',0.0,none,yes,good,05/1995,yes
"Cuyahoga, OH",Ohio,0.5065834960220637,0.11764705882352941,,business,,0.0,4<=X<7,,'male single',none,1.0,car,0.30357142857142855,,own,0.0,skilled,0.0,yes,no,good,05/1995,no
"Cuyahoga, OH",Ohio,0.5065834960220637,0.20588235294117646,'critical/other existing credit','used car',,0.0,4<=X<7,,'male single',none,0.0,,0.14285714285714285,none,own,0.3333333333333333,skilled,,none,1,good,05/1995,1
"Franklin, OH",Ohio,0.5065834960220637,0.20588235294117646,'existing paid',furniture/equipment,,0.0,<1,,'female div/dep/mar',none,1.0,car,,none,rent,0.0,skilled,0.0,none,no,good,05/1995,no
"Dauphin, PA",Pennsylvania,0.4395694552607261,0.47058823529411764,'existing paid',furniture/equipment,,0.0038050866415432006,>=7,,'male single',,0.3333333333333333,car,,none,own,,skilled,1.0,none,yes,good,05/1995,yes
"Philadelphia, PA",Pennsylvania,0.5113902431466261,0.20588235294117646,'existing paid',furniture/equipment,,0.0,4<=X<7,,'female div/dep/mar',,1.0,'real estate',0.375,none,rent,0.0,skilled,0.0,,no,bad,05/1995,no
"Charleston, SC",South Carolina,0.5065834960220637,0.47058823529411764,'existing paid','new car',,0.0,1<=X<4,,'male single',none,1.0,'real estate',0.30357142857142855,none,own,0.0,skilled,0.0,none,yes,good,05/1995,yes
"Greenville, SC",South Carolina,0.5065834960220637,0.20588235294117646,'critical/other existing credit',radio/tv,,0.0,>=7,,'male single',none,1.0,car,0.25,none,own,0.3333333333333333,skilled,0.0,yes,no,bad,05/1995,no
"Greenville, SC",South Carolina,0.5065834960220637,0.08823529411764706,'critical/other existing credit',furniture/equipment,,0.0,<1,,'female div/dep/mar',none,0.6666666666666666,'real estate',0.07142857142857142,,rent,0.3333333333333333,skilled,0.0,none,no,good,05/1995,no
"Horry, SC",South Carolina,0.5065834960220637,0.8235294117647058,'critical/other existing credit','new car',,0.0,>=7,,'male single',none,1.0,'no known property',0.7857142857142857,bank,'for free',0.0,'high qualif/self emp/mgmt',0.0,yes,1,good,05/1995,1
"Jasper, SC",South Carolina,0.5074557412992644,0.8235294117647058,'all paid',other,,0.01927064512243388,>=7,,'female div/dep/mar',none,,'no known property',0.7321428571428571,bank,'for free',,'high qualif/self emp/mgmt',,yes,yes,good,05/1995,yes
"Davidson, TN",Tennessee,0.4414399311551077,0.6470588235294118,'all paid',business,,0.0018562972140484918,4<=X<7,,'female div/dep/mar',guarantor,1.0,car,0.32142857142857145,none,rent,0.0,skilled,0.0,none,no,bad,05/1995,no
"Shelby, TN",Tennessee,0.5065834960220637,0.20588235294117646,'delayed previously',radio/tv,,0.0,,,'male mar/wid',,0.6666666666666666,'real estate',0.26785714285714285,none,own,,skilled,0.0,,1,bad,05/1995,1
"El Paso, TX",Texas,0.5065834960220637,0.04411764705882353,'delayed previously',,,0.0,,,'male single',none,1.0,'no known property',0.30357142857142855,none,'for free',0.0,skilled,0.0,none,1,bad,05/1995,1
"Harris, TX",Texas,0.5086363458561745,0.47058823529411764,'existing paid','new car',,0.0020660179305835185,>=7,,'male single',none,,'no known property',0.6785714285714286,,'for free',0.0,'high qualif/self emp/mgmt',0.0,,yes,bad,05/1995,yes
"Nueces, TX",Texas,0.5065834960220637,0.029411764705882353,'critical/other existing credit','new car',,0.0,1<=X<4,,'female div/dep/mar',none,1.0,car,,none,own,0.3333333333333333,'unskilled resident',0.0,none,yes,good,05/1995,yes
"Tarrant, TX",Texas,0.2550654488761142,0.23529411764705882,'existing paid',furniture/equipment,,0.0,4<=X<7,,'male single',none,,car,0.35714285714285715,none,own,0.0,skilled,0.0,yes,no,good,05/1995,no
"Travis, TX",Texas,0.507409004802175,0.20588235294117646,'existing paid','used car',,0.0016992755493607282,unemployed,,,,1.0,,0.3392857142857143,none,'for free',0.0,'high qualif/self emp/mgmt',,yes,no,bad,05/1995,no
"Dallas, TX",Texas,0.5065834960220637,0.2647058823529412,'existing paid',,,0.0,4<=X<7,,'female div/dep/mar',none,1.0,'life insurance',0.10714285714285714,none,rent,0.0,skilled,0.0,none,1,bad,05/1995,1
"Harris, TX",Texas,0.8392391501476009,0.11764705882352941,'existing paid','new car',,0.004513835114346188,<1,,'male single',none,0.0,'real estate',0.125,none,own,0.0,skilled,0.0,none,no,good,05/1995,no
"Bexar, TX",Texas,0.5065834960220637,0.38235294117647056,'delayed previously',business,,0.0,,,'male single',,0.3333333333333333,'life insurance',0.125,none,own,0.3333333333333333,'unskilled resident',0.0,none,no,good,05/1995,no
"Prince William, VA",Virginia,0.5065834960220637,0.20588235294117646,'critical/other existing credit',radio/tv,,0.0,1<=X<4,,'female div/dep/mar',none,0.0,car,0.10714285714285714,,own,0.3333333333333333,,0.0,none,1,good,05/1995,1
"Norfolk, VA",Virginia,0.5065834960220637,0.20588235294117646,'existing paid',,,0.0,,,,none,0.3333333333333333,'real estate',0.03571428571428571,none,rent,0.0,skilled,0.0,yes,no,bad,05/1995,no
"Richmond, VA",Virginia,0.5068588349505685,0.20588235294117646,'critical/other existing credit',furniture/equipment,,0.003786803297024762,,,'male single',none,1.0,,0.375,stores,own,,,,yes,yes,bad,06/1995,yes
"Milwaukee, WI",Wisconsin,0.5069655160852291,0.16176470588235295,'critical/other existing credit',business,,0.0,1<=X<4,,'male single',none,1.0,car,0.14285714285714285,bank,own,0.0,skilled,0.0,none,yes,bad,06/1995,yes
"Maricopa, AZ",Arizona,0.5065834960220637,0.07352941176470588,'existing paid',business,,0.0,4<=X<7,,'female div/dep/mar',none,0.3333333333333333,car,0.14285714285714285,none,own,0.3333333333333333,skilled,0.0,none,no,good,06/1995,no
"Alameda, CA",California,0.5065834960220637,0.20588235294117646,'existing paid','new car',,0.0,1<=X<4,,'male mar/wid',none,,,0.19642857142857142,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,no,good,06/1995,no
"Los Angeles, CA",California,0.5113912591574323,0.11764705882352941,'existing paid',furniture/equipment,,0.8291442964569029,<1,,,none,1.0,'real estate',0.0,none,rent,0.0,'unskilled resident',0.0,,yes,bad,06/1995,yes
"Los Angeles, CA",California,0.28728721558682496,0.47058823529411764,'existing paid','new car',,0.006284093060072617,4<=X<7,,'male single',none,1.0,'no known property',0.35714285714285715,bank,'for free',0.0,'high qualif/self emp/mgmt',1.0,yes,yes,good,06/1995,yes
"Los Angeles, CA",California,0.026311123845113228,0.029411764705882353,'critical/other existing credit',radio/tv,,0.0036158002512346635,4<=X<7,,'female div/dep/mar',none,1.0,car,0.21428571428571427,,own,0.0,skilled,0.0,none,yes,bad,06/1995,yes
"Los Angeles, CA",California,0.5065834960220637,0.07352941176470588,'critical/other existing credit',furniture/equipment,,0.0,unemployed,,'male single',none,0.6666666666666666,car,0.21428571428571427,none,own,,'high qualif/self emp/mgmt',0.0,none,1,good,06/1995,1
"Sacramento, CA",California,0.5108324532139723,0.5147058823529411,'delayed previously',education,,0.048492807117168274,4<=X<7,,,none,0.6666666666666666,'no known property',0.23214285714285715,none,rent,0.0,skilled,0.0,,yes,good,06/1995,yes
"San Bernardino, CA",California,0.18456141099516735,0.11764705882352941,'existing paid',furniture/equipment,,0.008971744704283035,unemployed,,'female div/dep/mar',none,1.0,'no known property',0.6428571428571429,none,'for free',0.0,'high qualif/self emp/mgmt',0.0,,yes,good,06/1995,yes
"San Diego, CA",California,0.19450104471311155,0.47058823529411764,'critical/other existing credit',furniture/equipment,,0.0030350351900607438,1<=X<4,,'male mar/wid',,,'life insurance',0.48214285714285715,none,own,0.3333333333333333,skilled,,yes,no,good,06/1995,no
"San Francisco, CA",California,0.512458578509441,0.11764705882352941,'existing paid','new car',,0.003203887254142791,>=7,,'male div/sep',none,0.0,'real estate',0.48214285714285715,,rent,0.3333333333333333,skilled,0.0,none,yes,bad,06/1995,yes
District of Columbia,District of Columbia,0.5065834960220637,,'critical/other existing credit',radio/tv,,0.0,1<=X<4,,'female div/dep/mar',none,0.0,'real estate',0.42857142857142855,none,own,0.3333333333333333,'unskilled resident',0.0,none,no,good,06/1995,no
"Chatham, GA",Georgia,0.5065834960220637,0.20588235294117646,'existing paid',radio/tv,,0.0,<1,,'male mar/wid',,1.0,'real estate',0.35714285714285715,none,own,0.0,,0.0,,yes,good,06/1995,yes
"De Kalb, GA",Georgia,0.5077432723574448,0.20588235294117646,'critical/other existing credit',business,,0.0,1<=X<4,,'male mar/wid',none,1.0,'real estate',0.16071428571428573,,own,0.3333333333333333,skilled,0.0,none,no,good,06/1995,no
"De Kalb, GA",Georgia,0.5065834960220637,,'delayed previously',business,,0.0,<1,,'male single',none,,car,,,,0.3333333333333333,,0.0,yes,no,good,06/1995,no
"Fulton, GA",Georgia,0.5065834960220637,0.14705882352941177,'delayed previously','new car',,0.0,,,'male single',none,0.3333333333333333,car,0.14285714285714285,none,own,0.3333333333333333,'unskilled resident',0.0,,yes,good,06/1995,yes
"Fulton, GA",Georgia,0.5165256697670235,0.20588235294117646,'delayed previously','new car',,0.0,,,'male single',none,1.0,car,0.42857142857142855,none,own,0.0,skilled,1.0,none,yes,good,06/1995,yes
"Cook, IL",Illinois,0.5165358298750865,0.29411764705882354,,radio/tv,,0.0,,,'male mar/wid',none,0.0,'life insurance',0.05357142857142857,none,own,0.0,skilled,0.0,yes,no,good,06/1995,no
"Marion, IN",Indiana,0.5065834960220637,,'critical/other existing credit','used car',,0.0,4<=X<7,,,none,1.0,car,0.42857142857142855,,own,0.3333333333333333,skilled,1.0,yes,no,bad,06/1995,no
"Jefferson, KY",Kentucky,0.40139843727377883,0.16176470588235295,'existing paid',radio/tv,,0.008242561905253559,<1,,'male mar/wid',none,,'real estate',0.14285714285714285,,own,0.0,,0.0,none,no,good,06/1995,no
"East Baton Rouge, LA",Louisiana,0.5065834960220637,0.29411764705882354,'existing paid',radio/tv,,0.0,>=7,,'male div/sep',none,0.3333333333333333,car,0.125,none,own,0.0,'high qualif/self emp/mgmt',0.0,yes,no,bad,06/1995,no
"Orleans, LA",Louisiana,0.7823100326495072,0.11764705882352941,'critical/other existing credit','new car',,0.07226760793626212,4<=X<7,,'male mar/wid',none,0.3333333333333333,,0.16071428571428573,none,own,0.6666666666666666,skilled,0.0,yes,yes,bad,06/1995,yes
"Suffolk, MA",Massachusetts,0.5163407558002786,0.29411764705882354,'existing paid',radio/tv,,0.0040535250288231545,>=7,,'female div/dep/mar',none,1.0,,0.017857142857142856,,own,0.0,skilled,0.0,,yes,good,06/1995,yes
"Baltimore city, MD",Maryland,0.5065834960220637,0.4264705882352941,'critical/other existing credit','used car',,0.0,4<=X<7,,'male single',none,0.3333333333333333,car,,,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,no,bad,06/1995,no
"Wayne, MI",Michigan,0.5065834960220637,0.11764705882352941,'critical/other existing credit',business,,0.0,unemployed,,'male single',none,0.3333333333333333,car,0.4107142857142857,stores,own,0.3333333333333333,'high qualif/self emp/mgmt',0.0,yes,no,bad,06/1995,no
"Jackson, MO",Missouri,0.5065834960220637,,'existing paid','new car',,0.0,1<=X<4,,'male single',none,0.3333333333333333,'no known property',0.375,none,,0.0,,1.0,none,yes,bad,06/1995,yes
"Kansas City, MO",Missouri,0.22142177504199936,0.29411764705882354,,'new car',,0.0,,,'female div/dep/mar',,0.3333333333333333,'life insurance',0.2857142857142857,none,own,0.0,skilled,0.0,none,no,good,06/1995,no
