state,checking_amt,credit_history,purpose,credit_amount,savings,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,own_telephone,foreign_worker,class
Idaho,"(-5000.0, -2500.0]",'existing paid','new car',"(2500.0, 5000.0]","[0.01, 20.0)",1<=X<4,'female div/dep/mar',none,,none,own,yes,no,bad
Illinois,"(-0.01, 0.01]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',guarantor,'real estate',none,rent,none,no,bad
Illinois,"(-0.01, 0.01]",'critical/other existing credit',,"(5000.0, 7500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'real estate',none,own,none,yes,bad
Illinois,"(-0.01, 0.01]",'delayed previously',business,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,car,none,own,,no,good
Illinois,"(-5000.0, -2500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'real estate',none,own,yes,yes,good
Illinois,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male single',none,'real estate',stores,own,yes,no,bad
Illinois,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",,'male single',,'real estate',,,none,no,good
Illinois,"(-0.01, 0.01]",,furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,rent,none,no,bad
Illinois,"(-10000.0, -7500.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",<1,,none,car,stores,own,,yes,bad
Illinois,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',stores,own,none,yes,bad
Illinois,"(-0.01, 0.01]",'existing paid',business,"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,,none,own,none,yes,good
Illinois,"(-1000.0, -500.0]",'existing paid',furniture/equipment,"(500.0, 1000.0]","[50.0, 100.0)",>=7,'female div/dep/mar',none,'life insurance',none,,none,yes,bad
Illinois,"(-0.01, 0.01]",'delayed previously',furniture/equipment,,"[0.0, 0.01)",4<=X<7,'female div/dep/mar',none,car,none,,yes,no,bad
Illinois,"(5000.0, 7500.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.01, 20.0)",>=7,'male single',none,'real estate',none,own,none,no,bad
Illinois,"(-50.0, -20.0]",'critical/other existing credit',business,,"[100.0, 500.0)",4<=X<7,'male single',none,'real estate',none,own,yes,yes,good
Illinois,"(-0.01, 0.01]",'existing paid','domestic appliance',"(500.0, 1000.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'real estate',none,own,none,no,good
Illinois,"(-7500.0, -5000.0]",'existing paid',furniture/equipment,,"[0.0, 0.01)",1<=X<4,'male single','co applicant','life insurance',none,own,none,yes,bad
Illinois,"(50.0, 100.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[5000.0, 7500.0)",1<=X<4,'female div/dep/mar',none,car,none,,none,no,good
Illinois,"(-1000.0, -500.0]",'all paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",<1,'male single','co applicant','no known property',bank,'for free',yes,no,bad
Illinois,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,none,no,good
Illinois,"(-10000.0, -7500.0]",'existing paid','new car',"(1000.0, 2500.0]","[50.0, 100.0)",<1,'male single',none,'no known property',none,'for free',yes,yes,good
Illinois,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,,"[0.0, 0.01)",4<=X<7,'male single',none,'life insurance',none,own,none,no,good
Illinois,"(-0.01, 0.01]",'existing paid','used car',"(7500.0, 10000.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,none,own,yes,yes,good
Illinois,"(-0.01, 0.01]",'existing paid','used car',"(7500.0, 10000.0]","[0.0, 0.01)",1<=X<4,'male div/sep',none,'no known property',none,'for free',yes,yes,good
Illinois,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'real estate',none,own,,no,bad
Illinois,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",unemployed,'female div/dep/mar',none,car,none,own,,yes,good
Illinois,"(20.0, 50.0]",'existing paid',,"(2500.0, 5000.0]","[0.01, 20.0)",4<=X<7,'male div/sep',none,car,none,own,yes,no,bad
Illinois,"(-7500.0, -5000.0]",'existing paid',,"(500.0, 1000.0]","[0.01, 20.0)",<1,'female div/dep/mar',none,'life insurance',none,own,none,yes,bad
Illinois,"(100.0, 500.0]",'critical/other existing credit',,"(2500.0, 5000.0]","[0.0, 0.01)",,'male single',none,,none,own,yes,yes,bad
Indiana,"(-0.01, 0.01]",'existing paid',,"(15000.0, 20000.0]","[0.0, 0.01)",1<=X<4,'male single',,car,none,own,yes,yes,bad
Indiana,"(-0.01, 0.01]",'critical/other existing credit','new car',"(5000.0, 7500.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,yes,yes,good
Indiana,"(-0.01, 0.01]",'all paid',,"(7500.0, 10000.0]","[0.0, 0.01)",<1,'male single',guarantor,'real estate',bank,rent,yes,yes,good
Indiana,"(-10000.0, -7500.0]",'critical/other existing credit',business,"(1000.0, 2500.0]","[50.0, 100.0)",>=7,'male single',none,car,stores,own,yes,yes,good
Indiana,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,car,none,,yes,no,bad
Indiana,"(-10000.0, -7500.0]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'male single',none,'life insurance',bank,own,none,yes,bad
Indiana,"(50.0, 100.0]",'critical/other existing credit','used car',"(5000.0, 7500.0]","[20.0, 50.0)",1<=X<4,'male single',none,car,none,own,yes,yes,bad
Indiana,"(-0.01, 0.01]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,,none,'life insurance',none,own,yes,yes,bad
Indiana,"(-0.01, 0.01]",,'used car',"(7500.0, 10000.0]","[0.0, 0.01)",,'male single',none,car,stores,own,yes,no,good
Indiana,"(-5000.0, -2500.0]",,radio/tv,"(2500.0, 5000.0]","[20.0, 50.0)",<1,'female div/dep/mar',,,none,rent,yes,no,bad
Indiana,"(-0.01, 0.01]",'critical/other existing credit',,,"[0.0, 0.01)",,'female div/dep/mar',none,'life insurance',none,,none,yes,good
Indiana,"(-0.01, 0.01]",'existing paid',,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,,none,'real estate',bank,rent,none,yes,bad
Indiana,"(-7500.0, -5000.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,,'co applicant',car,none,,none,no,good
Indiana,"(-10000.0, -7500.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[20.0, 50.0)",>=7,'male single',guarantor,'life insurance',bank,rent,yes,no,good
Indiana,"(-0.01, 0.01]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male div/sep',none,'real estate',none,own,yes,no,bad
Kansas,"(-0.01, 0.01]",'critical/other existing credit','used car',,"[0.0, 0.01)",>=7,'male single',none,,,,none,yes,good
Kansas,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',,'real estate',none,rent,yes,no,good
Kansas,"(-0.01, 0.01]",'existing paid',radio/tv,,"[0.0, 0.01)",>=7,'male single',none,'real estate',none,own,yes,yes,bad
Kansas,"(-5000.0, -2500.0]",,radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'male single',none,'real estate',none,rent,,no,good
Kentucky,"(-10000.0, -7500.0]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",4<=X<7,'male single','co applicant','real estate',none,own,none,no,good
Kentucky,"(100.0, 500.0]",'existing paid',education,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male mar/wid',none,car,none,own,none,yes,good
Kentucky,"(-0.01, 0.01]",'delayed previously','used car',"(2500.0, 5000.0]","[0.0, 0.01)",<1,'female div/dep/mar',none,'life insurance',none,own,none,no,good
Kentucky,"(100.0, 500.0]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,no,bad
Kentucky,"(-0.01, 0.01]",'delayed previously',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'real estate',none,own,none,no,bad
Kentucky,"(50.0, 100.0]",'critical/other existing credit',furniture/equipment,"(2500.0, 5000.0]","[50.0, 100.0)",<1,,none,car,bank,,none,yes,good
Kentucky,"(100.0, 500.0]",,radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'female div/dep/mar',none,car,none,own,none,yes,bad
Kentucky,"(-0.01, 0.01]",'existing paid',business,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male div/sep',none,'real estate',none,,yes,yes,good
Kentucky,"(-0.01, 0.01]",'all paid',business,"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,,none,rent,yes,yes,bad
Kentucky,"(-0.01, 0.01]",'no credits/all paid',other,"(15000.0, 20000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'life insurance',bank,own,yes,yes,good
Kentucky,"(-0.01, 0.01]",'existing paid','used car',"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single','co applicant','real estate',none,own,none,no,bad
Kentucky,"(-2500.0, -1000.0]",'existing paid','new car',"(12500.0, 15000.0]","[20.0, 50.0)",>=7,'male single',none,'no known property',bank,own,,no,good
Kentucky,"(-10000.0, -7500.0]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[100.0, 500.0)",unemployed,'male div/sep',none,'life insurance',none,own,none,yes,good
Kentucky,"(-7500.0, -5000.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[50.0, 100.0)",>=7,,none,'life insurance',none,rent,yes,yes,good
Kentucky,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,'no known property',none,own,none,no,bad
Kentucky,"(-0.01, 0.01]",'delayed previously',radio/tv,"(12500.0, 15000.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,none,own,yes,no,bad
Kentucky,"(-7500.0, -5000.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.01, 20.0)",<1,'female div/dep/mar',none,'life insurance',none,rent,none,yes,good
Kentucky,"(50.0, 100.0]",'existing paid','new car',"(1000.0, 2500.0]","[50.0, 100.0)",4<=X<7,,none,'life insurance',none,rent,yes,no,bad
Kentucky,"(-1000.0, -500.0]",'all paid',furniture/equipment,"(5000.0, 7500.0]","[0.0, 0.01)",<1,'male div/sep',none,'life insurance',bank,own,yes,no,bad
Kentucky,"(-500.0, -100.0]",'all paid',,"(500.0, 1000.0]","[20.0, 50.0)",<1,'male single',,car,bank,own,yes,yes,bad
Kentucky,"(-500.0, -100.0]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[20.0, 50.0)",<1,,none,'life insurance',none,rent,none,yes,good
Kentucky,"(-7500.0, -5000.0]",'existing paid','used car',"(10000.0, 12500.0]","[50.0, 100.0)",4<=X<7,'male single',none,'no known property',stores,'for free',yes,yes,bad
Kentucky,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,yes,yes,good
Kentucky,"(-7500.0, -5000.0]",'delayed previously','new car',,"[50.0, 100.0)",1<=X<4,'male single',none,'real estate',none,own,none,no,good
Kentucky,"(-7500.0, -5000.0]",'existing paid',furniture/equipment,,"[20.0, 50.0)",<1,'male single','co applicant','life insurance',,,none,no,bad
Kentucky,"(50.0, 100.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.01, 20.0)",<1,'female div/dep/mar',none,car,none,own,,yes,bad
Kentucky,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'real estate',none,own,none,yes,good
Louisiana,"(-0.01, 0.01]",'critical/other existing credit',,,"[0.0, 0.01)",>=7,'male single',none,'life insurance',none,own,yes,no,good
Louisiana,"(-10000.0, -7500.0]",'existing paid',,"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',,car,bank,own,none,yes,good
Louisiana,"(100.0, 500.0]",'delayed previously',radio/tv,"(1000.0, 2500.0]","[100.0, 500.0)",<1,'male single',none,'no known property',,,none,yes,bad
Louisiana,"(5000.0, 7500.0]",'existing paid',radio/tv,"(500.0, 1000.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',none,,none,,none,yes,good
Louisiana,"(50.0, 100.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",<1,,none,car,none,rent,yes,yes,good
Louisiana,"(100.0, 500.0]",'existing paid',,"(5000.0, 7500.0]","[50.0, 100.0)",1<=X<4,'male single',none,,none,'for free',none,yes,bad
Louisiana,"(-0.01, 0.01]",'critical/other existing credit','used car',"(5000.0, 7500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'life insurance',none,,yes,yes,bad
Louisiana,"(-0.01, 0.01]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male single',none,'life insurance',none,own,yes,yes,bad
Louisiana,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,,none,'real estate',none,own,none,yes,good
Louisiana,"(-0.01, 0.01]",,furniture/equipment,"(500.0, 1000.0]","[0.0, 0.01)",4<=X<7,'male single',none,car,stores,own,,no,good
Louisiana,"(-0.01, 0.01]",'critical/other existing credit','new car',"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,'real estate',none,own,,no,good
Louisiana,"(-7500.0, -5000.0]",'existing paid',furniture/equipment,,"[20.0, 50.0)",<1,'female div/dep/mar',,'life insurance',none,rent,none,yes,good
Louisiana,"(50.0, 100.0]",'no credits/all paid','new car',"(7500.0, 10000.0]","[500.0, 1000.0)",<1,'female div/dep/mar',none,,none,own,none,yes,good
Louisiana,"(-2500.0, -1000.0]",'all paid',furniture/equipment,"(2500.0, 5000.0]","[500.0, 1000.0)",<1,'male single',,'no known property',none,'for free',yes,no,good
Louisiana,"(-0.01, 0.01]",'existing paid',,"(2500.0, 5000.0]","[0.0, 0.01)",unemployed,'male single',none,'no known property',none,own,yes,yes,good
Louisiana,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",<1,'male mar/wid','co applicant','life insurance',none,own,none,no,good
Louisiana,"(-0.01, 0.01]",'existing paid',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",,'male single',,car,none,own,none,yes,good
Louisiana,"(100.0, 500.0]",'critical/other existing credit',business,"(2500.0, 5000.0]","[0.01, 20.0)",unemployed,'male mar/wid',none,car,none,own,yes,yes,bad
Louisiana,"(-5000.0, -2500.0]",'delayed previously',business,"(1000.0, 2500.0]","[20.0, 50.0)",4<=X<7,'male single',none,car,none,own,yes,no,good
Louisiana,"(-0.01, 0.01]",,,"(2500.0, 5000.0]","[0.0, 0.01)",,'female div/dep/mar',none,,none,rent,none,yes,bad
Louisiana,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(10000.0, 12500.0]","[0.0, 0.01)",unemployed,'female div/dep/mar',none,car,none,own,yes,no,good
Massachusetts,"(-10000.0, -7500.0]",'existing paid','new car',"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'female div/dep/mar',guarantor,'life insurance',none,own,yes,yes,good
Massachusetts,"(-7500.0, -5000.0]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[1000.0, 2500.0)",>=7,'female div/dep/mar',none,'life insurance',none,rent,yes,yes,good
Massachusetts,"(2500.0, 5000.0]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,,none,'life insurance',stores,,none,yes,bad
Massachusetts,"(100.0, 500.0]",'critical/other existing credit',radio/tv,"(1000.0, 2500.0]","[0.01, 20.0)",>=7,'male single',none,'real estate',none,own,none,no,good
Massachusetts,"(-7500.0, -5000.0]",'existing paid','new car',"(2500.0, 5000.0]","[20.0, 50.0)",,'male single',none,car,none,own,,no,bad
Massachusetts,"(100.0, 500.0]",'existing paid',,"(2500.0, 5000.0]","[100.0, 500.0)",>=7,'male single',none,'no known property',,'for free',none,yes,bad
Massachusetts,"(-0.01, 0.01]",,radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male mar/wid',none,'real estate',none,rent,none,yes,good
Massachusetts,"(100.0, 500.0]",'delayed previously','new car',"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'male div/sep',none,'life insurance',none,own,none,no,good
Massachusetts,"(-0.01, 0.01]",'existing paid','new car',"(2500.0, 5000.0]","[0.0, 0.01)",1<=X<4,'male single',none,'no known property',none,own,none,no,good
Massachusetts,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,car,,own,yes,no,good
Massachusetts,"(-0.01, 0.01]",'existing paid',repairs,,"[0.0, 0.01)",,'male mar/wid',none,'life insurance',,,none,no,bad
Massachusetts,"(50.0, 100.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,,none,yes,good
Massachusetts,"(100.0, 500.0]",'critical/other existing credit',radio/tv,"(2500.0, 5000.0]","[500.0, 1000.0)",1<=X<4,'male single',none,'life insurance',,own,none,yes,good
Maryland,"(-0.01, 0.01]",,,"(2500.0, 5000.0]","[0.0, 0.01)",>=7,'female div/dep/mar',,,bank,rent,yes,yes,good
Maryland,"(-0.01, 0.01]",'existing paid',radio/tv,"(5000.0, 7500.0]","[0.0, 0.01)",4<=X<7,'male mar/wid',none,'life insurance',none,rent,yes,yes,bad
Maryland,"(-10000.0, -7500.0]",'critical/other existing credit','new car',"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,'male single',none,'real estate',none,own,none,yes,bad
Maryland,"(-0.01, 0.01]",'existing paid',repairs,"(1000.0, 2500.0]","[0.0, 0.01)",1<=X<4,'male single',guarantor,'real estate',,own,none,yes,good
Maryland,"(-0.01, 0.01]",'existing paid','new car',"(5000.0, 7500.0]","[0.0, 0.01)",1<=X<4,'male single',none,'life insurance',none,,,yes,good
Maryland,"(-5000.0, -2500.0]",'all paid','new car',"(1000.0, 2500.0]","[0.01, 20.0)",unemployed,'female div/dep/mar','co applicant','no known property',none,rent,none,yes,good
Maryland,"(-7500.0, -5000.0]",'existing paid',business,,"[0.0, 0.01)",>=7,'male single','co applicant','no known property',none,rent,none,yes,bad
Maryland,"(-0.01, 0.01]",'critical/other existing credit',,,"[0.0, 0.01)",1<=X<4,'female div/dep/mar',none,car,none,own,yes,yes,bad
Maine,"(7500.0, 10000.0]",'existing paid',radio/tv,,"[500.0, 1000.0)",1<=X<4,'female div/dep/mar',none,,none,own,none,no,good
Michigan,"(100.0, 500.0]",'existing paid',radio/tv,"(500.0, 1000.0]","[0.0, 0.01)",1<=X<4,'female div/dep/mar',guarantor,'real estate',none,own,none,no,good
Michigan,"(100.0, 500.0]",'delayed previously',business,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,'life insurance',none,own,none,yes,good
Michigan,"(-0.01, 0.01]",'delayed previously','new car',"(2500.0, 5000.0]","[0.0, 0.01)",>=7,,none,car,none,own,none,yes,bad
Michigan,"(0.01, 20.0]",'all paid','new car',"(1000.0, 2500.0]","[100.0, 500.0)",1<=X<4,'male mar/wid',none,'life insurance',none,rent,none,yes,good
Michigan,"(50.0, 100.0]",'critical/other existing credit',furniture/equipment,"(7500.0, 10000.0]","[0.01, 20.0)",4<=X<7,'male single',none,'life insurance',none,own,none,yes,good
Michigan,"(-0.01, 0.01]",'existing paid',business,"(2500.0, 5000.0]","[0.0, 0.01)",unemployed,'male single',,car,bank,rent,yes,yes,bad
Michigan,"(5000.0, 7500.0]",'existing paid','new car',"(2500.0, 5000.0]","[100.0, 500.0)",1<=X<4,'female div/dep/mar',none,car,bank,own,yes,no,good
Michigan,"(-5000.0, -2500.0]",'existing paid','used car',"(7500.0, 10000.0]","[20.0, 50.0)",1<=X<4,'male single',none,'life insurance',none,own,none,yes,good
Michigan,"(-0.01, 0.01]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male single',none,'life insurance',none,own,none,yes,good
New Mexico,"(-7500.0, -5000.0]",'critical/other existing credit',furniture/equipment,"(1000.0, 2500.0]","[0.01, 20.0)",1<=X<4,'female div/dep/mar',none,'life insurance',none,rent,none,yes,bad
New Mexico,"(2500.0, 5000.0]",,business,"(5000.0, 7500.0]","[20.0, 50.0)",<1,'male div/sep',none,'life insurance',none,own,none,no,good
New Mexico,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",unemployed,'female div/dep/mar',none,'real estate',none,own,none,yes,bad
New Mexico,"(-7500.0, -5000.0]",'existing paid','used car',"(5000.0, 7500.0]","[20.0, 50.0)",unemployed,'male single',,'no known property',none,'for free',yes,no,good
Nevada,"(50.0, 100.0]",'critical/other existing credit',radio/tv,,"[20.0, 50.0)",>=7,'male single',none,'life insurance',none,own,none,no,good
Nevada,"(-0.01, 0.01]",'critical/other existing credit',education,"(2500.0, 5000.0]","[0.0, 0.01)",<1,'male single',none,'life insurance',none,own,none,no,good
New York,"(-0.01, 0.01]",'all paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",>=7,,none,car,bank,,none,no,good
New York,"(-0.01, 0.01]",'existing paid',radio/tv,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,'male mar/wid',none,car,none,,none,yes,good
New York,"(-10000.0, -7500.0]",'existing paid',furniture/equipment,"(2500.0, 5000.0]","[20.0, 50.0)",unemployed,,none,'life insurance',none,own,yes,no,bad
New York,"(-0.01, 0.01]",'existing paid','new car',"(1000.0, 2500.0]","[0.0, 0.01)",>=7,'male single',none,car,none,own,yes,no,good
New York,"(-0.01, 0.01]",'existing paid',furniture/equipment,"(1000.0, 2500.0]","[0.0, 0.01)",4<=X<7,,none,'real estate',none,own,none,no,bad
New York,"(-5000.0, -2500.0]",'existing paid',,"(2500.0, 5000.0]","[50.0, 100.0)",1<=X<4,'male div/sep',none,'life insurance',none,own,yes,yes,good
Ohio,"(-0.01, 0.01]",'existing paid',radio/tv,"(500.0, 1000.0]","[0.0, 0.01)",>=7,'male single',,car,none,own,none,no,good
Ohio,"(-7500.0, -5000.0]",'existing paid',radio/tv,"(1000.0, 2500.0]","[50.0, 100.0)",1<=X<4,'male single',,'no known property',none,'for free',yes,yes,good
Ohio,"(20.0, 50.0]",'critical/other existing credit',,"(2500.0, 5000.0]","[100.0, 500.0)",unemployed,'male single',,car,none,,none,yes,good
